"영화명","개봉일","매출액","매출액점유율","누적매출액","관객수","누적관객수","스크린수","상영횟수","대표국적","제작사","배급사","등급","장르","감독","배우"
"하숙집 2 (무삭제)","2016-06-16",3e+05,0,3e+05,60,60,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","정태령","정넘쳐"
"친구 누나 무삭제","2016-06-21",1e+05,0,1e+05,10,10,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채길병","박초현"
"비밀은 없다","2016-06-23",2029523239,0.1,2029523239,250861,250861,502,14752,"한국","(주)영화사거미","(주)씨제이이엔엠","청소년관람불가","스릴러","이경미","손예진"
"젊은엄마 : 디 오리지널","2016-06-23",2670000,0,2670000,516,516,20,39,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","정도수","백슬비"
"비밀은 없다","2016-06-23",645000,0,2030168239,43,250904,1,1,"한국","(주)영화사거미","(주)씨제이이엔엠","청소년관람불가","스릴러","이경미","손예진"
"하고 싶은 날","2016-06-28",1049000,0,1049000,193,193,20,20,"한국","(주)푸른별 엔터테인먼트","(주)푸른별 엔터테인먼트","청소년관람불가","멜로/로맨스","장정관",NA
"굿바이 싱글","2016-06-29",16913282195,0.9,16913282195,2108561,2108561,841,56390,"한국","호두앤유 엔터테인먼트(주)","(주)쇼박스","15세이상관람가","코미디","김태곤","김혜수"
"사냥","2016-06-29",4912658515,0.3,4912658515,645922,645922,696,28862,"한국","(주)빅스톤픽쳐스","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","액션","이우철","안성기"
"빅뱅 메이드","2016-06-30",470487200,0,470487200,56200,56200,56,1799,"한국","(주)와이지엔터테인먼트","씨제이 씨지브이(CJ CGV)(주)","12세이상관람가","다큐멘터리","변진호","권지용"
"봉이 김선달","2016-07-06",16227052642,0.9,16227052642,2051277,2051277,942,51418,"한국","(주)엠픽처스","(주)씨제이이엔엠","12세이상관람가","사극","박대민","유승호"
"봉이 김선달","2016-07-06",794000,0,16227846642,109,2051386,2,9,"한국","(주)엠픽처스","(주)씨제이이엔엠","12세이상관람가","사극","박대민","유승호"
"나만의 승진 테크닉","2016-07-07",1089000,0,1089000,213,213,20,20,"한국","(주)대양미디어","노바엔터테인먼트","청소년관람불가","멜로/로맨스","강백호",NA
"주말부부","2016-07-08",1540000,0,1540000,291,291,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","멜로/로맨스","기대호","장태산"
"어린여자 : 맛있는 관음","2016-07-08",1202000,0,1202000,230,230,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민환","강예나"
"동거의 목적(무삭제판)","2016-07-12",5000,0,5000,1,1,1,1,"한국","(주)씨네토리","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","조성우","제동화"
"트릭","2016-07-13",297957300,0,297957300,38262,38262,390,5939,"한국","엘씨오픽쳐스","(주)스톰픽쳐스코리아","15세이상관람가","스릴러","이창열","이정진"
"여자전쟁: 봉천동 혈투","2016-07-14",1534000,0,1534000,291,291,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마","권성국","태미"
"외도","2016-07-14",1330000,0,1330000,252,252,20,20,"한국","㈜리필름","㈜리필름","청소년관람불가","멜로/로맨스","최우성","이은미"
"부산행","2016-07-20",93182579048,5.2,93182579048,11566862,11566862,1788,151350,"한국","(주)영화사레드피터","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","액션","연상호","공유"
"그녀의 섹스 테크닉","2016-07-20",1200000,0,1200000,231,231,20,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이재남",NA
"부산행","2016-07-20",4818500,0,93187397548,800,11567662,19,180,"한국","(주)영화사레드피터","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","액션","연상호","공유"
"바람난 여자들","2016-07-21",1068000,0,1068000,196,196,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","이향미"
"개인교수: 심화학습 (무삭제)","2016-07-21",3e+05,0,3e+05,60,60,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","정태령","허예창"
"마음","2016-07-21",12000,0,12000,2,2,1,1,"한국","(주)레드언더미디어","(주)레드언더미디어","15세이상관람가","드라마","최원석","임대지"
"뜨거운 이웃 무삭제 감독판","2016-07-21",3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이전","이채담"
"핫섹토크 무삭제 감독판","2016-07-21",3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(유)조이앤컨텐츠그룹","청소년관람불가","멜로/로맨스","이전","앤"
"캘린더걸-무삭제","2016-07-26",7000,0,7000,2,2,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","강현철","한가영"
"인천상륙작전","2016-07-27",55105606303,3.1,55105606303,7050475,7050475,1049,97032,"한국","(주)태원엔터테인먼트","(주)씨제이이엔엠","12세이상관람가","전쟁","이재한","김정철"
"인천상륙작전","2016-07-27",6635000,0,55112241303,762,7051237,2,3,"한국","(주)태원엔터테인먼트","(주)씨제이이엔엠","12세이상관람가","전쟁","이재한","김정철"
"러시아 엄마","2016-07-28",2560000,0,2560000,497,497,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","최원준","리나"
"내 이웃의 아내","2016-07-28",1729000,0,1729000,333,333,20,20,"한국","블루스필름","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","정대만","김진선"
"로라의 섹스 파트너","2016-07-28",1197000,0,1197000,230,230,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"보전자전","2016-07-28",12000,0,12000,2,2,1,1,"한국","(주)씨맥스커뮤니케이션즈","(주)레드언더미디어","청소년관람불가","드라마","최석원","채린"
"자유연애시대 무삭제 특별판","2016-07-28",3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이전","박하얀"
"덕혜옹주","2016-08-03",44395967609,2.5,44395967609,5599665,5599665,964,97323,"한국","(주)하이브미디어코프","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","사극","허진호","손예진"
"덕혜옹주","2016-08-03",1650000,0,44397617609,330,5599995,2,4,"한국","(주)하이브미디어코프","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","사극","허진호","손예진"
"색다른 정사","2016-08-04",933000,0,933000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이재남",NA
"터널","2016-08-10",57530028417,3.2,57530028417,7120780,7120780,1105,113214,"한국","(주)어나더썬데이","(주)쇼박스","12세이상관람가","드라마","김성훈","하정우"
"국가대표 2","2016-08-10",5483360042,0.3,5483360042,710117,710117,562,20691,"한국","케이엠컬쳐㈜","메가박스중앙(주)플러스엠","12세이상관람가","드라마","김종현","수애"
"국가대표 2","2016-08-10",359000,0,5483719042,49,710166,1,1,"한국","케이엠컬쳐㈜","메가박스중앙(주)플러스엠","12세이상관람가","드라마","김종현","수애"
"꿈꾸는 나비","2016-08-12",752000,0,752000,135,135,21,21,"한국","굿픽처스","굿픽처스","청소년관람불가","미스터리","이상화","김재록"
"정사: 은밀한 밀애","2016-08-16",927000,0,927000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이재상","김도희"
"시발, 놈: 인류의 시작","2016-08-18",8802400,0,8802400,1159,1159,10,150,"한국","(주)엣나인필름","(주)엣나인필름","15세이상관람가","코미디","백승기","손이용"
"19금 정사: 말할 수 없는 비밀","2016-08-18",942000,0,942000,179,179,19,22,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마","박범수",NA
"아빠친구","2016-08-18",894000,0,894000,165,165,20,21,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","이슬","이수민"
"챌린지 게임","2016-08-18",657000,0,657000,126,126,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","스릴러","원석호","강은혜"
"여자전쟁: 떠도는 눈","2016-08-22",752000,0,752000,145,145,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마","김동욱","김혜나"
"야설 쓰는 여자","2016-08-24",917000,0,917000,169,169,21,21,"한국","(주)대양미디어","노바엔터테인먼트","청소년관람불가","드라마","강백호","하경"
"올레","2016-08-25",522938900,0,522938900,66883,66883,338,5126,"한국","(주)어바웃잇","(주)대명문화공장","15세이상관람가","드라마","채두병","신하균"
"내 학생의 엄마","2016-08-25",752000,0,752000,135,135,21,21,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","김왕용"
"남녀의 궁합 무삭제","2016-08-25",1e+05,0,1e+05,10,10,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채길병","이지우"
"금지된 섹스, 달콤한 복수 무삭제 감독판","2016-08-25",5000,0,5000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이숭환","송은채"
"형님아내2","2016-08-31",960000,0,960000,183,183,20,20,"한국","이돌영화사","이돌영화사","청소년관람불가","멜로/로맨스","이돌","이채담"
"엄마친구 2","2016-09-01",1276000,0,1276000,242,242,20,20,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가","드라마","김대성","이은미"
"입영전야 무삭제: 여선배의 자취방 버전","2016-09-01",3e+05,0,3e+05,60,60,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","유승택",NA
"캠핑","2016-09-01",5000,0,5000,1,1,1,1,"한국","(주)영화사단막극장","제인앤유","청소년관람불가","스릴러","김주만","이수정"
"19 섹스 맛있는 속 궁합","2016-09-02",930000,0,930000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민우",NA
"19금 만남의 목적","2016-09-02",930000,0,930000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이세일",NA
"밀정","2016-09-07",61270079831,3.4,61270079831,7500457,7500457,1444,138162,"한국","(주)다크서클픽쳐스","워너브러더스 코리아(주)","15세이상관람가","액션","김지운","송강호"
"고산자, 대동여지도","2016-09-07",7801007258,0.4,7801007258,974262,974262,765,38048,"한국","(주)시네마서비스","(주)씨제이이엔엠","전체관람가","사극","강우석","김율호"
"달빛궁궐","2016-09-07",1148146700,0.1,1148146700,153145,153145,425,6080,"한국","스튜디오홀호리(주)","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","애니메이션","김현주","김서영"
"달빛궁궐","2016-09-07",738000,0,1148884700,128,153273,1,6,"한국","스튜디오홀호리(주)","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","애니메이션","김현주","김서영"
"내 아내의 친구","2016-09-08",922000,0,922000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","엠씨짱",NA
"부부의 스폰서","2016-09-09",1584000,0,1584000,313,313,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","황성욱","김진선"
"타부-새누나 무삭제","2016-09-12",5000,0,5000,1,1,1,1,"한국","(주)콘텐츠윙","(주)콘텐츠윙","청소년관람불가","멜로/로맨스","이슬","정선민"
"인천상륙작전 : 익스텐디드 에디션(확장판)","2016-09-13",220051200,0,220051200,27070,27070,122,1522,"한국","(주)태원엔터테인먼트","(주)씨제이이엔엠","15세이상관람가","전쟁","이재한","이정재"
"나는 증인이다","2016-09-14",7113800,0,7113800,1407,1407,2,99,"한국","(주)문와쳐","(주)문와쳐","15세이상관람가","미스터리","안상훈","양미"
"새오빠","2016-09-20",751000,0,751000,134,134,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우",NA
"대결","2016-09-22",251176500,0,251176500,32278,32278,366,5409,"한국","휴메니테라픽쳐스(주)","(주)스톰픽쳐스코리아","15세이상관람가","액션","신동엽","이주승"
"외박: 친구의 여자","2016-09-22",1085000,0,1085000,204,204,20,20,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","유승택","김택민"
"매너선생님","2016-09-22",933000,0,933000,171,171,20,23,"한국","(주)인터하우스","노바엔터테인먼트","청소년관람불가","코미디","노진수","여민정"
"침대렐라","2016-09-22",910000,0,910000,168,168,20,20,"한국","(주)로드하우스","노바엔터테인먼트","청소년관람불가","멜로/로맨스","최무연","박주빈"
"여직원들 : 직장연애사","2016-09-22",751000,0,751000,134,134,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","주예빈"
"외도(무삭제판)","2016-09-22",5000,0,5000,1,1,1,1,"한국","㈜리필름","㈜리필름","청소년관람불가","멜로/로맨스","최우성","이은미"
"어린 형수","2016-09-23",5000,0,5000,1,1,1,1,"한국","핵존슨","핵존슨","청소년관람불가","멜로/로맨스","최우성",NA
"어린 형수","2016-09-23",2000,0,7000,1,2,1,1,"한국","핵존슨","핵존슨","청소년관람불가","멜로/로맨스","최우성",NA
"아수라","2016-09-28",20579716662,1.1,20579716662,2594420,2594420,1278,68044,"한국","(주)사나이픽처스","(주)씨제이이엔엠","청소년관람불가","범죄","김성수","정우성"
"아수라","2016-09-28",2763000,0,20582479662,275,2594695,1,16,"한국","(주)사나이픽처스","(주)씨제이이엔엠","청소년관람불가","범죄","김성수","정우성"
"돈 맛","2016-09-29",8439000,0,8439000,1733,1733,50,54,"한국","(주)블루아이엔터테인먼트","(주)박수엔터테인먼트","청소년관람불가","멜로/로맨스","홍수동","이은미"
"야한이야기","2016-09-29",1587000,0,1587000,313,313,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","김철수","시후"
"불륜의 후예","2016-09-30",963000,0,963000,183,183,20,20,"한국","선셋 시네마","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","이상수","이채담"
"젊은 형부","2016-10-11",734000,0,734000,133,133,19,20,"한국","(주)픽쳐레스크","(주)픽쳐레스크","청소년관람불가","멜로/로맨스","박은호","박주빈"
"내 친구의 엄마","2016-10-12",1095000,0,1095000,208,208,16,20,"한국","엠아이픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","탁승오","이유찬"
"럭키","2016-10-13",56445023256,3.1,56445023256,6975571,6975571,1234,155990,"한국","(주)용필름","(주)쇼박스","15세이상관람가","코미디","이계벽","김운"
"어린 형수 - 무삭제판","2016-10-13",965000,0,965000,184,184,20,21,"한국","핵존슨","핵존슨","청소년관람불가","멜로/로맨스","최우성",NA
"럭키","2016-10-13",3e+05,0,56445323256,60,6975631,1,1,"한국","(주)용필름","(주)쇼박스","15세이상관람가","코미디","이계벽","김운"
"여자전쟁: 이사 온 남자","2016-10-17",754000,0,754000,135,135,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마","송창수","이해인"
"걷기왕","2016-10-20",710905075,0,710905075,95542,95542,462,10476,"한국","㈜인디스토리","CGV아트하우스","12세이상관람가","드라마","백승화","심은경"
"착한아내","2016-10-20",758000,0,758000,139,139,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","스릴러","지길웅","박현진"
"걷기왕","2016-10-20",0,0,710905075,0,95542,1,2,"한국","㈜인디스토리","CGV아트하우스","12세이상관람가","드라마","백승화","심은경"
"이파니의 시크릿 관음클럽","2016-10-25",960000,0,960000,183,183,20,20,"한국","판타스틱룸미디어","판타스틱룸미디어","청소년관람불가","드라마","오상원","이파니"
"두처제","2016-10-25",702000,0,702000,126,126,20,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","위지웅"
"혼숨","2016-10-26",2258422445,0.1,2258422445,288016,288016,498,14510,"한국","(주)무비스퀘어","(주)프레인글로벌","15세이상관람가","공포(호러)","이두환","류덕환"
"착한 형수","2016-10-27",752000,0,752000,134,134,20,20,"한국","대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","백세리"
"실종: 사라진아내","2016-11-01",974000,0,974000,185,185,20,20,"한국","(주)영화사희망","주식회사 루믹스미디어","청소년관람불가","스릴러","노병하","정겨운"
"새엄마","2016-11-03",657000,0,657000,125,125,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김무원","주예빈"
"쌍둥이 에로 킬러 - 자매의 유혹","2016-11-04",640000,0,640000,114,114,20,20,"한국","(주)이십일세기미디어","(주)픽쳐레스크","청소년관람불가","멜로/로맨스","이한","보리"
"맛 2016: 삼시색기","2016-11-05",4000,0,4000,1,1,1,1,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","박주빈"
"스플릿","2016-11-09",6102712539,0.3,6102712539,758195,758195,702,32618,"한국","오퍼스픽쳐스(유)","오퍼스픽쳐스(유)","15세이상관람가","드라마","최국희","유지태"
"아더왕의 전설","2016-11-09",17510400,0,17510400,1165,1165,5,35,"한국","(주)패뷸러스","(주)패뷸러스","전체관람가","공연","정성복","카미유"
"금지된 섹스 몽정사","2016-11-09",747000,0,747000,146,146,20,22,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","김민욱",NA
"외박: 친구의 여자 (무삭제)","2016-11-10",270000,0,270000,54,54,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","유승택",NA
"19금 섹스의 늪 무삭특별판","2016-11-15",746000,0,746000,149,149,20,24,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이재남",NA
"스와핑 : 친구의 아내","2016-11-15",752000,0,752000,134,134,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","홍성수","이채담"
"정사 : 결혼 말고 연애 무삭제","2016-11-15",5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","조경훈","유소현"
"가려진 시간","2016-11-16",3946968400,0.2,3946968400,511131,511131,884,30416,"한국","(주)바른손이앤에이","(주)쇼박스","12세이상관람가","드라마","엄태화","강동원"
"가려진 시간","2016-11-16",1190000,0,3948158400,238,511369,1,1,"한국","(주)바른손이앤에이","(주)쇼박스","12세이상관람가","드라마","엄태화","강동원"
"속살","2016-11-17",126000,0,126000,28,28,2,16,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","닥터 필",NA
"어린 아내","2016-11-18",846000,0,846000,168,168,20,32,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","화니",NA
"형","2016-11-23",23130188893,1.3,23130188893,2982230,2982230,993,83591,"한국","굿초이스컷픽쳐스(주)","(주)씨제이이엔엠","12세이상관람가","코미디","권수경","조정석"
"형","2016-11-23",3017800,0,23133206693,284,2982514,2,8,"한국","굿초이스컷픽쳐스(주)","(주)씨제이이엔엠","12세이상관람가","코미디","권수경","조정석"
"맛 2016: 삼시색기- 무삭제판","2016-11-24",842000,0,842000,165,165,20,20,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","박주빈"
"매춘 2016","2016-11-24",750000,0,750000,134,134,20,20,"한국","대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우","백세리"
"내 이웃의 아내 (무삭제)","2016-11-24",270000,0,270000,54,54,1,1,"한국","블루스필름","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","정대만","김진선"
"타는 여자","2016-11-25",907000,0,907000,168,168,20,20,"한국","주식회사 비엠미디어","주식회사 비엠미디어","청소년관람불가","멜로/로맨스","이철민","박주빈"
"여배우 섹스 스캔들2","2016-11-25",675000,0,675000,136,136,20,30,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마","야마삐",NA
"아빠친구-무삭제판","2016-11-25",2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","이슬",NA
"탱고","2016-11-28",1e+05,0,1e+05,10,10,1,1,"한국","(주)갑종무비필름","(주)에스와이미디어","청소년관람불가","멜로/로맨스","박갑종","허지혜"
"엠티의 목적","2016-11-29",850000,0,850000,165,165,20,20,"한국","에이치케이 이엔엠","주식회사 루믹스미디어","청소년관람불가","드라마","금마성","조세호"
"아내의 사정","2016-11-29",630000,0,630000,128,128,20,20,"한국","(주)액티버스엔터테인먼트","(주)액티버스엔터테인먼트","청소년관람불가","멜로/로맨스","차윤영","유풀잎"
"음란 과외","2016-11-29",5000,0,5000,1,1,1,1,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성","박주빈"
"미씽: 사라진 여자","2016-11-30",8882181256,0.5,8882181256,1153201,1153201,790,40625,"한국","다이스필름(주)","메가박스중앙(주)플러스엠","15세이상관람가","미스터리","이언희","서하늬"
"두 남자","2016-11-30",459566121,0,459566121,60365,60365,397,7199,"한국","(주)엠씨엠씨","(주)키다리이엔티","청소년관람불가","범죄","이성태","마동석"
"처제의 꿈","2016-11-30",2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","위지웅"
"전망 좋은 집 3","2016-12-01",760000,0,760000,149,149,20,20,"한국","영화사 인연","영화사 인연","청소년관람불가","멜로/로맨스","곽승호",NA
"정사: 불륜의 맛","2016-12-01",103000,0,103000,21,21,2,16,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민",NA
"선배의 여자친구","2016-12-01",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"친구아빠","2016-12-01",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"판도라","2016-12-07",36067171064,2,36067171064,4584800,4584800,1184,100270,"한국","(주)씨에이씨엔터테인먼트","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","드라마","박정우","김남길"
"판도라","2016-12-07",2026000,0,36069197064,316,4585116,1,3,"한국","(주)씨에이씨엔터테인먼트","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","드라마","박정우","김남길"
"섹스가 다이어트에 미치는 영향","2016-12-12",270000,0,270000,54,54,1,1,"한국","(주)로드하우스","(주)로드하우스","청소년관람불가","멜로/로맨스","최무연","최지웅"
"친구애인","2016-12-12",29000,0,29000,6,6,2,6,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"스캔들","2016-12-13",652000,0,652000,132,132,19,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이동현",NA
"당신, 거기 있어줄래요","2016-12-14",9361708648,0.5,9361708648,1168740,1168740,767,41404,"한국","(주)수필름","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","판타지","홍지영","김윤석"
"목숨 건 연애","2016-12-14",363098800,0,363098800,48010,48010,393,5790,"한국","(주)비에이엔터테인먼트","오퍼스픽쳐스(유)","15세이상관람가","멜로/로맨스","송민규","하지원"
"당신, 거기 있어줄래요","2016-12-14",378000,0,9362086648,42,1168782,1,1,"한국","(주)수필름","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","판타지","홍지영","김윤석"
"형의 여자","2016-12-15",2411000,0,2411000,337,337,20,21,"한국","(유)쏘아필름","(유)쏘아필름","청소년관람불가","멜로/로맨스","모리카와 케이","시나토"
"섹스가 다이어트에 미치는 영향: 무삭제 확장판","2016-12-15",807000,0,807000,159,159,20,20,"한국","(주)로드하우스","노바엔터테인먼트","청소년관람불가","멜로/로맨스","최무연",NA
"젊은 새엄마","2016-12-15",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","세이나"
"음란 선비","2016-12-17",4000,0,4000,1,1,1,1,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","오주하"
"내 아내의 언니","2016-12-20",658000,0,658000,126,126,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우","이채담"
"바람난 여자들 무삭제판","2016-12-20",5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호",NA
"마스터","2016-12-21",58068236865,3.2,58068236865,7150586,7150586,1501,126927,"한국","영화사 집","(주)씨제이이엔엠","15세이상관람가","액션","조의석","이병헌"
"여비서","2016-12-22",88000,0,88000,18,18,2,18,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"처제의 꿈-무삭제","2016-12-27",2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","위지웅"
"내 친구의 아내 2","2016-12-29",756000,0,756000,149,149,20,20,"한국","(주)매니아22","(주)매니아22","청소년관람불가","멜로/로맨스","이도시",NA
"내 남편의 친구","2016-12-29",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"미용실 : 특별한 서비스","2016-12-29",5000,0,5000,1,1,1,1,"한국","대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"정사: 불륜의 맛 무삭제판","2016-12-29",5000,0,5000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민",NA
"친구 누나 일본판","2016-12-29",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"음란 과외 - 무삭제판","2017-01-02",842000,0,842000,165,165,19,20,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성","박주빈"
"내 남편의 가정교사","2017-01-03",599000,0,599000,116,116,19,20,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱","홍새희"
"사랑하기 때문에","2017-01-04",2673489440,0.1,2673489440,340936,340936,542,15294,"한국","(주)에이디사공육","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","코미디","주지홍","차태현"
"내 아내의 친구","2017-01-05",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"내 친구, 그의 아내","2017-01-05",5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김정오","미즈미"
"바람난 애인","2017-01-05",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"스와핑 하던 날","2017-01-10",654000,0,654000,125,125,20,20,"한국","마법사필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","주예빈"
"음란 선비 - 무삭제판","2017-01-11",842000,0,842000,165,165,20,20,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","오주하"
"여자전쟁: 여자의 이유","2017-01-17",665000,0,665000,132,132,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마","송창수","김세인"
